"Mantel","Cohen","Samp_Size","Spread","Area","Scenario","Class","MC"
0.070015411774886,0.108121153527066,1321,"Low","Small","Allsmall","79",1
0.169834497542607,0.252759838640687,3850,"Medium","Medium","Allmedium","79",1
0.272351120436939,0.365299749518462,7565,"High","Large","Alllarge","79",1
0.136121739458319,0.142053544974435,200,"Low","Small","Spread","79",1
0.201049113027085,0.427561903936037,200,"Medium","Medium","Spread","79",1
0.357807438870952,0.434587296174012,200,"High","Large","Spread","79",1
0.0830620568324497,0.10705107256757,200,"Low","Small","Area","79",1
0.223160451612478,0.315006957338542,200,"Medium","Medium","Area","79",1
0.30210129133537,0.331410759932073,200,"High","Large","Area","79",1
0.3256315,0.407775224905306,10000,NA,NA,"All","8",1
0.070015411774886,0.107616113439896,1321,"Low","Small","Allsmall","8",1
0.169834497542607,0.25316005743719,3850,"Medium","Medium","Allmedium","8",1
0.272351120436939,0.364960598531159,7565,"High","Large","Alllarge","8",1
0.0908722487008967,0.102363522110016,200,"Low","Small","Spread","8",1
0.239504067616921,0.401646226097349,200,"Medium","Medium","Spread","8",1
0.280594154871078,0.539073327548798,200,"High","Large","Spread","8",1
0.116729809330361,0.102962140225241,200,"Low","Small","Area","8",1
0.206288139437903,0.289049668065808,200,"Medium","Medium","Area","8",1
0.209700194905359,0.398511528799658,200,"High","Large","Area","8",1
0.3256315,0.407982434546779,10000,NA,NA,"All","80",1
0.070015411774886,0.108195791262676,1321,"Low","Small","Allsmall","80",1
0.169834497542607,0.252642351846266,3850,"Medium","Medium","Allmedium","80",1
0.272351120436939,0.364608898161452,7565,"High","Large","Alllarge","80",1
0.0602061787701588,0.0780642260375136,200,"Low","Small","Spread","80",1
0.238428997434642,0.387128709552648,200,"Medium","Medium","Spread","80",1
0.372600486348961,0.455252051860806,200,"High","Large","Spread","80",1
0.100731609116531,0.0765151812002464,200,"Low","Small","Area","80",1
0.151480990971276,0.229849200095873,200,"Medium","Medium","Area","80",1
0.265626825832583,0.333122151282051,200,"High","Large","Area","80",1
0.3256315,0.407821568628427,10000,NA,NA,"All","81",1
0.070015411774886,0.107829022238765,1321,"Low","Small","Allsmall","81",1
0.169834497542607,0.253026602994838,3850,"Medium","Medium","Allmedium","81",1
0.272351120436939,0.364507690465753,7565,"High","Large","Alllarge","81",1
0.111005680951117,0.125138470192218,200,"Low","Small","Spread","81",1
0.218063511706337,0.394455697593504,200,"Medium","Medium","Spread","81",1
0.332170278359781,0.485707653030686,200,"High","Large","Spread","81",1
0.0634532459484742,0.0688643745200847,200,"Low","Small","Area","81",1
0.15874578527758,0.317126343112073,200,"Medium","Medium","Area","81",1
0.277072779903782,0.428433293946644,200,"High","Large","Area","81",1
0.3256315,0.407851429196678,10000,NA,NA,"All","82",1
0.070015411774886,0.107550465729431,1321,"Low","Small","Allsmall","82",1
0.169834497542607,0.253010644462581,3850,"Medium","Medium","Allmedium","82",1
0.272351120436939,0.364225251950411,7565,"High","Large","Alllarge","82",1
0.0748231898195482,0.094247734676305,200,"Low","Small","Spread","82",1
0.266211780951171,0.472956536061425,200,"Medium","Medium","Spread","82",1
0.286785138438326,0.50489565145498,200,"High","Large","Spread","82",1
0.0308954779199563,0.150737411976638,200,"Low","Small","Area","82",1
0.157605745514305,0.222499615451901,200,"Medium","Medium","Area","82",1
0.250410553543064,0.39400553191242,200,"High","Large","Area","82",1
0.3256315,0.407853664219461,10000,NA,NA,"All","83",1
0.070015411774886,0.108186839457196,1321,"Low","Small","Allsmall","83",1
0.169834497542607,0.252423288924731,3850,"Medium","Medium","Allmedium","83",1
0.272351120436939,0.364255397888987,7565,"High","Large","Alllarge","83",1
0.0472708434113882,0.0562053165062696,200,"Low","Small","Spread","83",1
0.268595534709718,0.350882724273124,200,"Medium","Medium","Spread","83",1
0.35969577726394,0.559616041124722,200,"High","Large","Spread","83",1
0.10753013694539,0.0275732575512129,200,"Low","Small","Area","83",1
0.173422840473128,0.219164972283492,200,"Medium","Medium","Area","83",1
0.230109536353107,0.272703759174221,200,"High","Large","Area","83",1
0.3256315,0.407821147359579,10000,NA,NA,"All","84",1
0.070015411774886,0.108903282378575,1321,"Low","Small","Allsmall","84",1
0.169834497542607,0.252683662267019,3850,"Medium","Medium","Allmedium","84",1
0.272351120436939,0.364745440753396,7565,"High","Large","Alllarge","84",1
0.0942932039383904,0.0986785113289821,200,"Low","Small","Spread","84",1
0.202508747411277,0.314261879530675,200,"Medium","Medium","Spread","84",1
0.410835634068599,0.497472459265687,200,"High","Large","Spread","84",1
0.0186046285649654,0.217786652148582,200,"Low","Small","Area","84",1
0.186001880409472,0.231316750366746,200,"Medium","Medium","Area","84",1
0.244165216590783,0.383392894784509,200,"High","Large","Area","84",1
0.3256315,0.407917242226949,10000,NA,NA,"All","85",1
0.070015411774886,0.107934992802947,1321,"Low","Small","Allsmall","85",1
0.169834497542607,0.252482166467843,3850,"Medium","Medium","Allmedium","85",1
0.272351120436939,0.364866546436018,7565,"High","Large","Alllarge","85",1
0.0661050186300344,0.0870159559132059,200,"Low","Small","Spread","85",1
0.25108621146929,0.396050287206568,200,"Medium","Medium","Spread","85",1
0.320701098651344,0.441064000003741,200,"High","Large","Spread","85",1
0.0980690042651314,0.114808510636688,200,"Low","Small","Area","85",1
0.200388708658489,0.364662993295594,200,"Medium","Medium","Area","85",1
0.357098051496938,0.39586956866379,200,"High","Large","Area","85",1
0.3256315,0.408141979719054,10000,NA,NA,"All","86",1
0.070015411774886,0.108425549472423,1321,"Low","Small","Allsmall","86",1
0.169834497542607,0.252087454236249,3850,"Medium","Medium","Allmedium","86",1
0.272351120436939,0.364844362151249,7565,"High","Large","Alllarge","86",1
0.0397287940897038,0.0728806207922772,200,"Low","Small","Spread","86",1
0.305256679367606,0.395765216795773,200,"Medium","Medium","Spread","86",1
0.363594158897928,0.476838772969542,200,"High","Large","Spread","86",1
0.00626143502287896,0.0625475447679576,200,"Low","Small","Area","86",1
0.151596490727726,0.292303581968864,200,"Medium","Medium","Area","86",1
0.198158623337231,0.41452165844996,200,"High","Large","Area","86",1
0.3256315,0.408113160533286,10000,NA,NA,"All","87",1
0.070015411774886,0.107748319145364,1321,"Low","Small","Allsmall","87",1
0.169834497542607,0.252337788604973,3850,"Medium","Medium","Allmedium","87",1
0.272351120436939,0.364903017599781,7565,"High","Large","Alllarge","87",1
0.0729877035565468,0.107596161210849,200,"Low","Small","Spread","87",1
0.192872233341823,0.370776074956931,200,"Medium","Medium","Spread","87",1
0.325381637343321,0.458925250657447,200,"High","Large","Spread","87",1
0.0904046451687168,0.0560533944697769,200,"Low","Small","Area","87",1
0.151477047505008,0.357666856672368,200,"Medium","Medium","Area","87",1
0.303290946197111,0.430238537881696,200,"High","Large","Area","87",1
0.3256315,0.408005639254979,10000,NA,NA,"All","88",1
0.070015411774886,0.108123059060856,1321,"Low","Small","Allsmall","88",1
0.169834497542607,0.251948471016805,3850,"Medium","Medium","Allmedium","88",1
0.272351120436939,0.364789002803584,7565,"High","Large","Alllarge","88",1
0.0197842396896692,0.103496693555398,200,"Low","Small","Spread","88",1
0.271128635512061,0.412727868215949,200,"Medium","Medium","Spread","88",1
0.384693557262216,0.413416743288594,200,"High","Large","Spread","88",1
0.10317393425042,0.106443110167575,200,"Low","Small","Area","88",1
0.183664815022811,0.229643532711367,200,"Medium","Medium","Area","88",1
0.211862384878026,0.408929409476543,200,"High","Large","Area","88",1
0.3256315,0.407955989292111,10000,NA,NA,"All","89",1
0.070015411774886,0.107203608670183,1321,"Low","Small","Allsmall","89",1
0.169834497542607,0.252026758189413,3850,"Medium","Medium","Allmedium","89",1
0.272351120436939,0.364642378662284,7565,"High","Large","Alllarge","89",1
0.074488484838666,0.198219020131862,200,"Low","Small","Spread","89",1
0.245055396803731,0.396864217686488,200,"Medium","Medium","Spread","89",1
0.296937308561445,0.501520704300319,200,"High","Large","Spread","89",1
0.0802083603834729,0.149341287315482,200,"Low","Small","Area","89",1
0.172181101996251,0.336544221652173,200,"Medium","Medium","Area","89",1
0.276419763304791,0.360367551353361,200,"High","Large","Area","89",1
0.3256315,0.407845116758926,10000,NA,NA,"All","9",1
0.070015411774886,0.108286147884375,1321,"Low","Small","Allsmall","9",1
0.169834497542607,0.252514717848418,3850,"Medium","Medium","Allmedium","9",1
0.272351120436939,0.364281130974863,7565,"High","Large","Alllarge","9",1
0.0811301617773151,0.11686475740376,200,"Low","Small","Spread","9",1
0.21343331221699,0.426042793308414,200,"Medium","Medium","Spread","9",1
0.314303726262282,0.515152123359649,200,"High","Large","Spread","9",1
0.0909448914688088,0.166778233211984,200,"Low","Small","Area","9",1
0.167585470819963,0.330962313669247,200,"Medium","Medium","Area","9",1
0.316566267815995,0.333249278131283,200,"High","Large","Area","9",1
0.3256315,0.407845202619501,10000,NA,NA,"All","90",1
0.070015411774886,0.10766161698083,1321,"Low","Small","Allsmall","90",1
0.169834497542607,0.251788633971998,3850,"Medium","Medium","Allmedium","90",1
0.272351120436939,0.364784979101983,7565,"High","Large","Alllarge","90",1
0.0681831125328836,0.121529038876342,200,"Low","Small","Spread","90",1
0.263613339562042,0.415157929410885,200,"Medium","Medium","Spread","90",1
0.346556986410918,0.483387304042663,200,"High","Large","Spread","90",1
0.00198096871964691,0.092623579587248,200,"Low","Small","Area","90",1
0.154308875867729,0.238303902661963,200,"Medium","Medium","Area","90",1
0.255447070011473,0.29483519930458,200,"High","Large","Area","90",1
0.3256315,0.407791512936245,10000,NA,NA,"All","91",1
0.070015411774886,0.108344701631977,1321,"Low","Small","Allsmall","91",1
0.169834497542607,0.252318317145633,3850,"Medium","Medium","Allmedium","91",1
0.272351120436939,0.364890005069377,7565,"High","Large","Alllarge","91",1
0.080328070986068,0.0624857071312484,200,"Low","Small","Spread","91",1
0.230333406145093,0.262381943929041,200,"Medium","Medium","Spread","91",1
0.423170817863389,0.451879031904961,200,"High","Large","Spread","91",1
0.0571611208615197,0.0989138412166681,200,"Low","Small","Area","91",1
0.164656081786405,0.304336840835981,200,"Medium","Medium","Area","91",1
0.278560820663219,0.40710277038514,200,"High","Large","Area","91",1
0.3256315,0.407463677284957,10000,NA,NA,"All","92",1
0.070015411774886,0.107610980626332,1321,"Low","Small","Allsmall","92",1
0.169834497542607,0.252263605918923,3850,"Medium","Medium","Allmedium","92",1
0.272351120436939,0.364841966306231,7565,"High","Large","Alllarge","92",1
0.0968246171516779,0.0714363682946441,200,"Low","Small","Spread","92",1
0.248926826239712,0.411629588235633,200,"Medium","Medium","Spread","92",1
0.367632444541638,0.53801916186735,200,"High","Large","Spread","92",1
0.0769945330337835,0.137925258690915,200,"Low","Small","Area","92",1
0.170790000301818,0.215746709715237,200,"Medium","Medium","Area","92",1
0.312572773407751,0.383518648350086,200,"High","Large","Area","92",1
0.3256315,0.408258965265265,10000,NA,NA,"All","93",1
0.070015411774886,0.107281134715941,1321,"Low","Small","Allsmall","93",1
0.169834497542607,0.252011054966623,3850,"Medium","Medium","Allmedium","93",1
0.272351120436939,0.364534422398707,7565,"High","Large","Alllarge","93",1
0.117047598678965,0.0933941565501584,200,"Low","Small","Spread","93",1
0.200713871640347,0.380002250904702,200,"Medium","Medium","Spread","93",1
0.326109347579393,0.54251716253211,200,"High","Large","Spread","93",1
0.080072074636104,0.114528168171478,200,"Low","Small","Area","93",1
0.136596963958916,0.234479515794602,200,"Medium","Medium","Area","93",1
0.285967899713927,0.299607419440064,200,"High","Large","Area","93",1
0.3256315,0.407743992652938,10000,NA,NA,"All","94",1
0.070015411774886,0.107637009283088,1321,"Low","Small","Allsmall","94",1
0.169834497542607,0.2523349044348,3850,"Medium","Medium","Allmedium","94",1
0.272351120436939,0.364973902687402,7565,"High","Large","Alllarge","94",1
0.117071976507924,0.119701371312817,200,"Low","Small","Spread","94",1
0.252014935950604,0.328459786064984,200,"Medium","Medium","Spread","94",1
0.37421517919969,0.430772808036678,200,"High","Large","Spread","94",1
0.0282829986874802,0.169812342026258,200,"Low","Small","Area","94",1
0.268424630585777,0.161457580189741,200,"Medium","Medium","Area","94",1
0.289060392981356,0.433749382954189,200,"High","Large","Area","94",1
0.3256315,0.408054126048115,10000,NA,NA,"All","95",1
0.070015411774886,0.107638370922463,1321,"Low","Small","Allsmall","95",1
0.169834497542607,0.252294641501114,3850,"Medium","Medium","Allmedium","95",1
0.272351120436939,0.364572554727734,7565,"High","Large","Alllarge","95",1
0.071788068731434,0.105970130894575,200,"Low","Small","Spread","95",1
0.226162230941553,0.409575475031609,200,"Medium","Medium","Spread","95",1
0.369705760842606,0.441016968965143,200,"High","Large","Spread","95",1
0.103297454380792,0.100141914458126,200,"Low","Small","Area","95",1
0.198574018105178,0.274538311794714,200,"Medium","Medium","Area","95",1
0.250257382383126,0.448358511277065,200,"High","Large","Area","95",1
0.3256315,0.407925021512967,10000,NA,NA,"All","96",1
0.070015411774886,0.108326608290108,1321,"Low","Small","Allsmall","96",1
0.169834497542607,0.252890439218744,3850,"Medium","Medium","Allmedium","96",1
0.272351120436939,0.36487745873139,7565,"High","Large","Alllarge","96",1
0.0714837317894546,0.115272289548974,200,"Low","Small","Spread","96",1
0.205313895056939,0.292013402977515,200,"Medium","Medium","Spread","96",1
0.330297100172855,0.478272614097012,200,"High","Large","Spread","96",1
0.0908558080811961,0.0660566394497063,200,"Low","Small","Area","96",1
0.189888359389703,0.239811867120909,200,"Medium","Medium","Area","96",1
0.267557131822789,0.361685838117254,200,"High","Large","Area","96",1
0.3256315,0.408054853101196,10000,NA,NA,"All","97",1
0.070015411774886,0.108482568914477,1321,"Low","Small","Allsmall","97",1
0.169834497542607,0.252214100686422,3850,"Medium","Medium","Allmedium","97",1
0.272351120436939,0.365005070752886,7565,"High","Large","Alllarge","97",1
0.0653896915738157,0.0723385462124343,200,"Low","Small","Spread","97",1
0.204414709601944,0.403853105188566,200,"Medium","Medium","Spread","97",1
0.431853003281118,0.539262361754242,200,"High","Large","Spread","97",1
0.0891817195537494,0.0971858333379546,200,"Low","Small","Area","97",1
0.201313312102521,0.302582814679193,200,"Medium","Medium","Area","97",1
0.272217198444263,0.29780220958495,200,"High","Large","Area","97",1
0.3256315,0.408048454819939,10000,NA,NA,"All","98",1
0.070015411774886,0.108131155437941,1321,"Low","Small","Allsmall","98",1
0.169834497542607,0.252514629754265,3850,"Medium","Medium","Allmedium","98",1
0.272351120436939,0.365152771816289,7565,"High","Large","Alllarge","98",1
0.0402821138494841,0.0859175992427447,200,"Low","Small","Spread","98",1
0.307037844124071,0.369789659501409,200,"Medium","Medium","Spread","98",1
0.373903452608809,0.506976916233336,200,"High","Large","Spread","98",1
0.0705912470347557,0.0443875516350491,200,"Low","Small","Area","98",1
0.184589946006285,0.197771374274703,200,"Medium","Medium","Area","98",1
0.245150596787526,0.345303397401229,200,"High","Large","Area","98",1
0.3256315,0.407979241083412,10000,NA,NA,"All","99",1
0.070015411774886,0.108167961050735,1321,"Low","Small","Allsmall","99",1
0.169834497542607,0.252605368823869,3850,"Medium","Medium","Allmedium","99",1
0.272351120436939,0.364999911712335,7565,"High","Large","Alllarge","99",1
0.0473554146535768,0.0811010858097344,200,"Low","Small","Spread","99",1
0.255327641365719,0.320658537701529,200,"Medium","Medium","Spread","99",1
0.348483249438066,0.500214150458368,200,"High","Large","Spread","99",1
0.0428148926142605,0.103351600141147,200,"Low","Small","Area","99",1
0.159656032757982,0.193575908331417,200,"Medium","Medium","Area","99",1
0.256368788338391,0.413299931532418,200,"High","Large","Area","99",1
0.5812184,0.637962421027117,10000,NA,NA,"All","1",2
0.174658361445084,0.355529358874346,1305,"Low","Small","Allsmall","1",2
0.355492754118122,0.497623048155367,3793,"Medium","Medium","Allmedium","1",2
0.517105312912016,0.592113489138937,7563,"High","Large","Alllarge","1",2
0.196348343299191,0.399962505840453,200,"Low","Small","Spread","1",2
0.381217514408546,0.651958410151247,200,"Medium","Medium","Spread","1",2
0.60357757824747,0.695804926600109,200,"High","Large","Spread","1",2
0.175798008604377,0.317190378022136,200,"Low","Small","Area","1",2
0.399726828026966,0.529244246161127,200,"Medium","Medium","Area","1",2
0.552879115787166,0.570721679526183,200,"High","Large","Area","1",2
0.5812184,0.637717724724395,10000,NA,NA,"All","10",2
0.174658361445084,0.354472803997637,1305,"Low","Small","Allsmall","10",2
0.355492754118122,0.497709054096606,3793,"Medium","Medium","Allmedium","10",2
0.517105312912016,0.592186158090573,7563,"High","Large","Alllarge","10",2
0.213225756454758,0.351384672038235,200,"Low","Small","Spread","10",2
0.310233994917602,0.529502053205518,200,"Medium","Medium","Spread","10",2
0.582284627501843,0.693556254616379,200,"High","Large","Spread","10",2
0.230378245508944,0.341668709152279,200,"Low","Small","Area","10",2
0.353697108495099,0.491259847148911,200,"Medium","Medium","Area","10",2
0.531077687019213,0.576751054548487,200,"High","Large","Area","10",2
0.5812184,0.637705118638381,10000,NA,NA,"All","100",2
0.174658361445084,0.356121434273017,1305,"Low","Small","Allsmall","100",2
0.355492754118122,0.497736136770637,3793,"Medium","Medium","Allmedium","100",2
0.517105312912016,0.59195263940928,7563,"High","Large","Alllarge","100",2
0.170463023303135,0.338048992810672,200,"Low","Small","Spread","100",2
0.466025687546049,0.651927245372203,200,"Medium","Medium","Spread","100",2
0.703649013324455,0.782764207559104,200,"High","Large","Spread","100",2
0.198113735723771,0.336708638378124,200,"Low","Small","Area","100",2
0.542574336459525,0.403006873774151,200,"Medium","Medium","Area","100",2
0.468173854052573,0.519149122898611,200,"High","Large","Area","100",2
0.5812184,0.637530948038579,10000,NA,NA,"All","11",2
0.174658361445084,0.35578679898239,1305,"Low","Small","Allsmall","11",2
0.355492754118122,0.497794193804987,3793,"Medium","Medium","Allmedium","11",2
0.517105312912016,0.59206076253033,7563,"High","Large","Alllarge","11",2
0.194620656831981,0.410966455678044,200,"Low","Small","Spread","11",2
0.534108869366271,0.530474065564392,200,"Medium","Medium","Spread","11",2
0.584341549462998,0.755436452597857,200,"High","Large","Spread","11",2
0.130608371317502,0.373734355104813,200,"Low","Small","Area","11",2
0.405647125297432,0.504572676747327,200,"Medium","Medium","Area","11",2
0.522546566435684,0.510987665900562,200,"High","Large","Area","11",2
0.5812184,0.63774528091915,10000,NA,NA,"All","12",2
0.174658361445084,0.35522427739499,1305,"Low","Small","Allsmall","12",2
0.355492754118122,0.49817720958482,3793,"Medium","Medium","Allmedium","12",2
0.517105312912016,0.592218353804984,7563,"High","Large","Alllarge","12",2
0.164718328402522,0.3325288513472,200,"Low","Small","Spread","12",2
0.447141829249358,0.422898125583285,200,"Medium","Medium","Spread","12",2
0.652684232523633,0.663627444491555,200,"High","Large","Spread","12",2
0.188261509446056,0.445022576578048,200,"Low","Small","Area","12",2
0.319941968303546,0.445736150314038,200,"Medium","Medium","Area","12",2
0.484088307529994,0.548166498091437,200,"High","Large","Area","12",2
0.5812184,0.638128204246271,10000,NA,NA,"All","13",2
0.174658361445084,0.355160023406236,1305,"Low","Small","Allsmall","13",2
0.355492754118122,0.497657000192212,3793,"Medium","Medium","Allmedium","13",2
0.517105312912016,0.592194208118289,7563,"High","Large","Alllarge","13",2
0.187153851126857,0.38214904795939,200,"Low","Small","Spread","13",2
0.361726193470352,0.536585490201405,200,"Medium","Medium","Spread","13",2
0.700352740231743,0.633654855416053,200,"High","Large","Spread","13",2
0.197578799493095,0.308283762986511,200,"Low","Small","Area","13",2
0.32382127326592,0.457405258885137,200,"Medium","Medium","Area","13",2
0.511558805294365,0.605786698632173,200,"High","Large","Area","13",2
0.5812184,0.637569019771319,10000,NA,NA,"All","14",2
0.174658361445084,0.355319301155796,1305,"Low","Small","Allsmall","14",2
0.355492754118122,0.497738533361142,3793,"Medium","Medium","Allmedium","14",2
0.517105312912016,0.592316685479833,7563,"High","Large","Alllarge","14",2
0.230241944402056,0.27205562274648,200,"Low","Small","Spread","14",2
0.416403663465396,0.531893805815602,200,"Medium","Medium","Spread","14",2
0.655223447919127,0.642759829829735,200,"High","Large","Spread","14",2
0.18321024349631,0.304051249273832,200,"Low","Small","Area","14",2
0.389809427820305,0.521342381991762,200,"Medium","Medium","Area","14",2
0.525678732818872,0.625746631879454,200,"High","Large","Area","14",2
0.5812184,0.63767600728406,10000,NA,NA,"All","15",2
0.174658361445084,0.356619365391763,1305,"Low","Small","Allsmall","15",2
0.355492754118122,0.498055666032736,3793,"Medium","Medium","Allmedium","15",2
0.517105312912016,0.592171772706664,7563,"High","Large","Alllarge","15",2
0.198418526737143,0.271916385737061,200,"Low","Small","Spread","15",2
0.576537131210364,0.550027965474623,200,"Medium","Medium","Spread","15",2
0.666470696001722,0.735017640512118,200,"High","Large","Spread","15",2
0.198689308246258,0.386003112550051,200,"Low","Small","Area","15",2
0.537641028404938,0.44701879868854,200,"Medium","Medium","Area","15",2
0.544253170441045,0.613715905418554,200,"High","Large","Area","15",2
0.5812184,0.637888469108205,10000,NA,NA,"All","16",2
0.174658361445084,0.354989445313088,1305,"Low","Small","Allsmall","16",2
0.355492754118122,0.497865598329809,3793,"Medium","Medium","Allmedium","16",2
0.517105312912016,0.592289563528407,7563,"High","Large","Alllarge","16",2
0.143466620783361,0.341678025251916,200,"Low","Small","Spread","16",2
0.355563971175272,0.573306431302813,200,"Medium","Medium","Spread","16",2
0.645566536992555,0.623697325562237,200,"High","Large","Spread","16",2
0.200429243793835,0.428247633103849,200,"Low","Small","Area","16",2
0.308759066184278,0.417144571220822,200,"Medium","Medium","Area","16",2
0.531928380212971,0.544840921495621,200,"High","Large","Area","16",2
0.5812184,0.637471294855306,10000,NA,NA,"All","17",2
0.174658361445084,0.356171704934985,1305,"Low","Small","Allsmall","17",2
0.355492754118122,0.497759557918288,3793,"Medium","Medium","Allmedium","17",2
0.517105312912016,0.592460639031767,7563,"High","Large","Alllarge","17",2
0.17950566480409,0.459827142832019,200,"Low","Small","Spread","17",2
0.407243186934514,0.501864149800713,200,"Medium","Medium","Spread","17",2
0.547411498386918,0.77383073403154,200,"High","Large","Spread","17",2
0.202845155355171,0.392598660067963,200,"Low","Small","Area","17",2
0.257750636032331,0.54656193338166,200,"Medium","Medium","Area","17",2
0.447340386798729,0.593962733956864,200,"High","Large","Area","17",2
0.5812184,0.638160278453998,10000,NA,NA,"All","18",2
0.174658361445084,0.355326867798878,1305,"Low","Small","Allsmall","18",2
0.355492754118122,0.497004065099782,3793,"Medium","Medium","Allmedium","18",2
0.517105312912016,0.591890594416002,7563,"High","Large","Alllarge","18",2
0.148871340516236,0.384240950716462,200,"Low","Small","Spread","18",2
0.398944847640156,0.583815218919401,200,"Medium","Medium","Spread","18",2
0.658907834445931,0.699157446754305,200,"High","Large","Spread","18",2
0.126762750641882,0.326749621302933,200,"Low","Small","Area","18",2
0.294980353632197,0.398930978186331,200,"Medium","Medium","Area","18",2
0.522437479744372,0.563066077291623,200,"High","Large","Area","18",2
0.5812184,0.637539682915057,10000,NA,NA,"All","19",2
0.174658361445084,0.355530329255562,1305,"Low","Small","Allsmall","19",2
0.355492754118122,0.497782250311651,3793,"Medium","Medium","Allmedium","19",2
0.517105312912016,0.592135787671715,7563,"High","Large","Alllarge","19",2
0.176315011957679,0.361393966954443,200,"Low","Small","Spread","19",2
0.412399838794827,0.62960885580886,200,"Medium","Medium","Spread","19",2
0.664817225539318,0.62165612324586,200,"High","Large","Spread","19",2
0.245106621517677,0.376728528536281,200,"Low","Small","Area","19",2
0.349708132439181,0.556426426097539,200,"Medium","Medium","Area","19",2
0.536336783389289,0.631736151288108,200,"High","Large","Area","19",2
0.5812184,0.637719134664759,10000,NA,NA,"All","2",2
0.174658361445084,0.355804634369352,1305,"Low","Small","Allsmall","2",2
0.355492754118122,0.497618730497271,3793,"Medium","Medium","Allmedium","2",2
0.517105312912016,0.592253934334169,7563,"High","Large","Alllarge","2",2
0.173710280032011,0.294377413495284,200,"Low","Small","Spread","2",2
0.369032554255192,0.628577411041099,200,"Medium","Medium","Spread","2",2
0.599259757214137,0.748574315279615,200,"High","Large","Spread","2",2
0.254502184833522,0.302979442362175,200,"Low","Small","Area","2",2
0.378842832742991,0.501029686694333,200,"Medium","Medium","Area","2",2
0.492366956001876,0.535537613593475,200,"High","Large","Area","2",2
0.5812184,0.637810372999586,10000,NA,NA,"All","20",2
0.174658361445084,0.354848789134525,1305,"Low","Small","Allsmall","20",2
0.355492754118122,0.498533445419341,3793,"Medium","Medium","Allmedium","20",2
0.517105312912016,0.592201313861542,7563,"High","Large","Alllarge","20",2
0.210830013348747,0.407912673490952,200,"Low","Small","Spread","20",2
0.331278346728754,0.578556010027981,200,"Medium","Medium","Spread","20",2
0.616489899481147,0.759868073926704,200,"High","Large","Spread","20",2
0.163535499573718,0.313024107706516,200,"Low","Small","Area","20",2
0.310431272411845,0.539688672679857,200,"Medium","Medium","Area","20",2
0.673457940415442,0.487317952300113,200,"High","Large","Area","20",2
0.5812184,0.637839802369391,10000,NA,NA,"All","21",2
0.174658361445084,0.355802476080723,1305,"Low","Small","Allsmall","21",2
0.355492754118122,0.49801506063868,3793,"Medium","Medium","Allmedium","21",2
0.517105312912016,0.592400098179313,7563,"High","Large","Alllarge","21",2
0.166436773879144,0.329138256881758,200,"Low","Small","Spread","21",2
0.406043591145587,0.517244471849519,200,"Medium","Medium","Spread","21",2
0.671943487962071,0.719007370332666,200,"High","Large","Spread","21",2
0.183986567932965,0.361739169029291,200,"Low","Small","Area","21",2
0.319825491040757,0.645450569872287,200,"Medium","Medium","Area","21",2
0.509287496046528,0.65208828992562,200,"High","Large","Area","21",2
0.5812184,0.638175331088791,10000,NA,NA,"All","22",2
0.174658361445084,0.354693394738078,1305,"Low","Small","Allsmall","22",2
0.355492754118122,0.498331107009167,3793,"Medium","Medium","Allmedium","22",2
0.517105312912016,0.592289696967076,7563,"High","Large","Alllarge","22",2
0.195291498375169,0.335338448960025,200,"Low","Small","Spread","22",2
0.36274465419707,0.523770824043542,200,"Medium","Medium","Spread","22",2
0.653440894709969,0.600076512443217,200,"High","Large","Spread","22",2
0.159602408159541,0.369151699783772,200,"Low","Small","Area","22",2
0.221668684330568,0.480217421217055,200,"Medium","Medium","Area","22",2
0.554331179728827,0.664111092651017,200,"High","Large","Area","22",2
0.5812184,0.637775208689356,10000,NA,NA,"All","23",2
0.174658361445084,0.356640940517072,1305,"Low","Small","Allsmall","23",2
0.355492754118122,0.498329364212158,3793,"Medium","Medium","Allmedium","23",2
0.517105312912016,0.592494061496733,7563,"High","Large","Alllarge","23",2
0.127156429592172,0.284805933964559,200,"Low","Small","Spread","23",2
0.397976017078391,0.569651107517897,200,"Medium","Medium","Spread","23",2
0.585239607686363,0.604176778629996,200,"High","Large","Spread","23",2
0.149484415129877,0.395451828343632,200,"Low","Small","Area","23",2
0.282694255845615,0.419058130407118,200,"Medium","Medium","Area","23",2
0.577585853766233,0.645639808995378,200,"High","Large","Area","23",2
0.5812184,0.637697625802767,10000,NA,NA,"All","24",2
0.174658361445084,0.355237863386164,1305,"Low","Small","Allsmall","24",2
0.355492754118122,0.497265975940782,3793,"Medium","Medium","Allmedium","24",2
0.517105312912016,0.592181013430869,7563,"High","Large","Alllarge","24",2
0.184439782524676,0.394018965333358,200,"Low","Small","Spread","24",2
0.48031718265885,0.642505187691584,200,"Medium","Medium","Spread","24",2
0.571190580303016,0.688969223072592,200,"High","Large","Spread","24",2
0.122783503527688,0.353015272300261,200,"Low","Small","Area","24",2
0.354136891465924,0.547706662426822,200,"Medium","Medium","Area","24",2
0.458943819289946,0.55599821040073,200,"High","Large","Area","24",2
0.5812184,0.638077266942797,10000,NA,NA,"All","25",2
0.174658361445084,0.356535994523355,1305,"Low","Small","Allsmall","25",2
0.355492754118122,0.497968720531259,3793,"Medium","Medium","Allmedium","25",2
0.517105312912016,0.592356337446731,7563,"High","Large","Alllarge","25",2
