"Mantel","Cohen","Samp_Size","Spread","Area","Scenario","MC"
0.740235245,0.769781722261744,10000,NA,NA,"All",1
0.7711543903702,0.807455277459957,727,NA,"Small","Allsmall",1
0.776826602538324,0.810710879406091,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.792005154756231,5989,NA,"Large","Alllarge",1
0.78876042109407,0.858213606149739,200,NA,"Small","Area",1
0.749406296648181,0.783513930057576,200,NA,"Medium","Area",1
0.742248716614813,0.742354251356188,200,NA,"Large","Area",1
0.740235245,0.769702854538511,10000,NA,NA,"All",1
0.7711543903702,0.806763745464711,727,NA,"Small","Allsmall",1
0.776826602538324,0.810631445836125,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.790993373076257,5989,NA,"Large","Alllarge",1
0.74329390664689,0.788946150305313,200,NA,"Small","Area",1
0.769235273602385,0.829495635177083,200,NA,"Medium","Area",1
0.818048117072398,0.853854821008126,200,NA,"Large","Area",1
0.740235245,0.769711718037596,10000,NA,NA,"All",1
0.7711543903702,0.806670615336341,727,NA,"Small","Allsmall",1
0.776826602538324,0.810989353608786,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.79138564526713,5989,NA,"Large","Alllarge",1
0.82771813935163,0.874917133637102,200,NA,"Small","Area",1
0.769523631316601,0.86252322453652,200,NA,"Medium","Area",1
0.771010366369312,0.815573348181564,200,NA,"Large","Area",1
0.740235245,0.769961271479097,10000,NA,NA,"All",1
0.7711543903702,0.807828223790319,727,NA,"Small","Allsmall",1
0.776826602538324,0.810771438125342,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791364255771277,5989,NA,"Large","Alllarge",1
0.759068016913612,0.754014902380308,200,NA,"Small","Area",1
0.744549588390725,0.803356814868481,200,NA,"Medium","Area",1
0.790284287698024,0.784379734646435,200,NA,"Large","Area",1
0.740235245,0.769773794802441,10000,NA,NA,"All",1
0.7711543903702,0.807122662178128,727,NA,"Small","Allsmall",1
0.776826602538324,0.80981629853581,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791455139103182,5989,NA,"Large","Alllarge",1
0.770322049503626,0.758511194780403,200,NA,"Small","Area",1
0.759185681404796,0.854139100877601,200,NA,"Medium","Area",1
0.797864261895081,0.739262361880244,200,NA,"Large","Area",1
0.740235245,0.769452002453921,10000,NA,NA,"All",1
0.7711543903702,0.807385683073442,727,NA,"Small","Allsmall",1
0.776826602538324,0.811396662170488,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791177313997174,5989,NA,"Large","Alllarge",1
0.817306680222278,0.828512974185961,200,NA,"Small","Area",1
0.729400310847287,0.769120318119808,200,NA,"Medium","Area",1
0.819558512606428,0.790052264719062,200,NA,"Large","Area",1
0.740235245,0.769743745168844,10000,NA,NA,"All",1
0.7711543903702,0.80562646567777,727,NA,"Small","Allsmall",1
0.776826602538324,0.810812208884871,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791253422607024,5989,NA,"Large","Alllarge",1
0.737067502562771,0.857013403881105,200,NA,"Small","Area",1
0.822899701046208,0.787251069531489,200,NA,"Medium","Area",1
0.745245895554722,0.746353976977605,200,NA,"Large","Area",1
0.740235245,0.770057302173231,10000,NA,NA,"All",1
0.7711543903702,0.807249347128241,727,NA,"Small","Allsmall",1
0.776826602538324,0.810436614470711,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791274297213706,5989,NA,"Large","Alllarge",1
0.783606334239977,0.900538690736183,200,NA,"Small","Area",1
0.771758927950555,0.817648496176517,200,NA,"Medium","Area",1
0.777956966837612,0.802507021358547,200,NA,"Large","Area",1
0.740235245,0.769788952314576,10000,NA,NA,"All",1
0.7711543903702,0.807000022080248,727,NA,"Small","Allsmall",1
0.776826602538324,0.811373236185269,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791159123057904,5989,NA,"Large","Alllarge",1
0.79375749763023,0.806021241617941,200,NA,"Small","Area",1
0.769083021877227,0.863414076471044,200,NA,"Medium","Area",1
0.765461584498411,0.797901315369719,200,NA,"Large","Area",1
0.740235245,0.769692386607078,10000,NA,NA,"All",1
0.7711543903702,0.80624278620547,727,NA,"Small","Allsmall",1
0.776826602538324,0.810663177365705,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791377096295914,5989,NA,"Large","Alllarge",1
0.7880627572548,0.820054356761142,200,NA,"Small","Area",1
0.80036894470984,0.802730032872025,200,NA,"Medium","Area",1
0.725581668362278,0.896891878249321,200,NA,"Large","Area",1
0.740235245,0.76974496075057,10000,NA,NA,"All",1
0.7711543903702,0.807110131242859,727,NA,"Small","Allsmall",1
0.776826602538324,0.810960702939429,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791609696931293,5989,NA,"Large","Alllarge",1
0.815559224604828,0.807572493691569,200,NA,"Small","Area",1
0.780432526001507,0.826072330706669,200,NA,"Medium","Area",1
0.797318135034829,0.776438677076434,200,NA,"Large","Area",1
0.740235245,0.769375162626633,10000,NA,NA,"All",1
0.7711543903702,0.80653847559443,727,NA,"Small","Allsmall",1
0.776826602538324,0.810492465483026,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791355913303427,5989,NA,"Large","Alllarge",1
0.786228723834967,0.773966011332449,200,NA,"Small","Area",1
0.808739029330958,0.823410942399922,200,NA,"Medium","Area",1
0.761222533476525,0.809253213412544,200,NA,"Large","Area",1
0.740235245,0.769833558381098,10000,NA,NA,"All",1
0.7711543903702,0.806286457076104,727,NA,"Small","Allsmall",1
0.776826602538324,0.810731822880499,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.790925854769837,5989,NA,"Large","Alllarge",1
0.795388467295743,0.799244392730175,200,NA,"Small","Area",1
0.756937665587493,0.732803666034503,200,NA,"Medium","Area",1
0.777233101320917,0.735332981528929,200,NA,"Large","Area",1
0.740235245,0.769439097896547,10000,NA,NA,"All",1
0.7711543903702,0.807557626385787,727,NA,"Small","Allsmall",1
0.776826602538324,0.810769087944325,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791432816332198,5989,NA,"Large","Alllarge",1
0.753922027267128,0.785084950254071,200,NA,"Small","Area",1
0.805720798971311,0.830039394038441,200,NA,"Medium","Area",1
0.724039703029829,0.808984238740668,200,NA,"Large","Area",1
0.740235245,0.769991393494561,10000,NA,NA,"All",1
0.7711543903702,0.807344293246146,727,NA,"Small","Allsmall",1
0.776826602538324,0.810642140222232,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791549818776714,5989,NA,"Large","Alllarge",1
0.738881162930053,0.828933112653058,200,NA,"Small","Area",1
0.73157386948718,0.777848423278975,200,NA,"Medium","Area",1
0.801784016698795,0.689635211182232,200,NA,"Large","Area",1
0.740235245,0.769645371795288,10000,NA,NA,"All",1
0.7711543903702,0.806427709356635,727,NA,"Small","Allsmall",1
0.776826602538324,0.810277187272778,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791157876699665,5989,NA,"Large","Alllarge",1
0.757867399757702,0.831413343191089,200,NA,"Small","Area",1
0.763999660603507,0.804312781614946,200,NA,"Medium","Area",1
0.771424504444444,0.798984639215565,200,NA,"Large","Area",1
0.740235245,0.769887830541818,10000,NA,NA,"All",1
0.7711543903702,0.806341054883531,727,NA,"Small","Allsmall",1
0.776826602538324,0.810759465759482,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791115605006986,5989,NA,"Large","Alllarge",1
0.750242584482976,0.870743718068991,200,NA,"Small","Area",1
0.76414779057407,0.816974104277843,200,NA,"Medium","Area",1
0.7515134870488,0.793887013204567,200,NA,"Large","Area",1
0.740235245,0.769915004237392,10000,NA,NA,"All",1
0.7711543903702,0.806199513204952,727,NA,"Small","Allsmall",1
0.776826602538324,0.811307676060726,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.790870309234037,5989,NA,"Large","Alllarge",1
0.766096055293443,0.731749418666959,200,NA,"Small","Area",1
0.778099490238345,0.82775493148618,200,NA,"Medium","Area",1
0.802888187890146,0.780254052364861,200,NA,"Large","Area",1
0.740235245,0.76994919242667,10000,NA,NA,"All",1
0.7711543903702,0.807167211515659,727,NA,"Small","Allsmall",1
0.776826602538324,0.811285930226632,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791291679696286,5989,NA,"Large","Alllarge",1
0.734844322587071,0.848228054190768,200,NA,"Small","Area",1
0.693569262243652,0.782148234923254,200,NA,"Medium","Area",1
0.820574160173259,0.735881640640926,200,NA,"Large","Area",1
0.740235245,0.769888463779722,10000,NA,NA,"All",1
0.7711543903702,0.806501701622875,727,NA,"Small","Allsmall",1
0.776826602538324,0.810922125619861,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791173151787477,5989,NA,"Large","Alllarge",1
0.80184416983048,0.882788995622889,200,NA,"Small","Area",1
0.759562240289396,0.772973758403327,200,NA,"Medium","Area",1
0.720738091202062,0.790181026653852,200,NA,"Large","Area",1
0.740235245,0.769863170151967,10000,NA,NA,"All",1
0.7711543903702,0.807009490284803,727,NA,"Small","Allsmall",1
0.776826602538324,0.810499997264885,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791883880165263,5989,NA,"Large","Alllarge",1
0.765869563781405,0.757672806000576,200,NA,"Small","Area",1
0.818131474340302,0.77698440854542,200,NA,"Medium","Area",1
0.810435235094013,0.813503423406521,200,NA,"Large","Area",1
0.740235245,0.770229545080915,10000,NA,NA,"All",1
0.7711543903702,0.807358602539107,727,NA,"Small","Allsmall",1
0.776826602538324,0.81109680699967,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.790852917231038,5989,NA,"Large","Alllarge",1
0.750116864826253,0.816621592432584,200,NA,"Small","Area",1
0.767892408224405,0.875015240481184,200,NA,"Medium","Area",1
0.770106213260676,0.82480656177972,200,NA,"Large","Area",1
0.740235245,0.769654864101967,10000,NA,NA,"All",1
0.7711543903702,0.806915593076133,727,NA,"Small","Allsmall",1
0.776826602538324,0.811162696194195,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791311963310736,5989,NA,"Large","Alllarge",1
0.783431331671157,0.776073443533545,200,NA,"Small","Area",1
0.819747198357807,0.866751725964534,200,NA,"Medium","Area",1
0.715340353238375,0.820453824164794,200,NA,"Large","Area",1
0.740235245,0.769753163208389,10000,NA,NA,"All",1
0.7711543903702,0.806773851861634,727,NA,"Small","Allsmall",1
0.776826602538324,0.810736168423308,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791458262086657,5989,NA,"Large","Alllarge",1
0.787215908498488,0.734846318506456,200,NA,"Small","Area",1
0.781653101524267,0.822815103237413,200,NA,"Medium","Area",1
0.802789124893545,0.800193671044511,200,NA,"Large","Area",1
0.740235245,0.769594414970737,10000,NA,NA,"All",1
0.7711543903702,0.807215785580542,727,NA,"Small","Allsmall",1
0.776826602538324,0.81136150525076,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791762952843115,5989,NA,"Large","Alllarge",1
0.803680659808369,0.738644905826926,200,NA,"Small","Area",1
0.838020197634934,0.845439136304757,200,NA,"Medium","Area",1
0.770907205692311,0.733301395385573,200,NA,"Large","Area",1
0.740235245,0.769723393794489,10000,NA,NA,"All",1
0.7711543903702,0.80652375048407,727,NA,"Small","Allsmall",1
0.776826602538324,0.811012365306656,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791740555043272,5989,NA,"Large","Alllarge",1
0.784913201097519,0.807175388669549,200,NA,"Small","Area",1
0.805237574513825,0.86640073232697,200,NA,"Medium","Area",1
0.761854663144881,0.773176986252647,200,NA,"Large","Area",1
0.740235245,0.769880247807101,10000,NA,NA,"All",1
0.7711543903702,0.806326132394061,727,NA,"Small","Allsmall",1
0.776826602538324,0.810214169228742,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.79167105992964,5989,NA,"Large","Alllarge",1
0.773480921559055,0.869679470640257,200,NA,"Small","Area",1
0.722824479898725,0.759002550290111,200,NA,"Medium","Area",1
0.773442398987683,0.772354056950818,200,NA,"Large","Area",1
0.740235245,0.76982600191981,10000,NA,NA,"All",1
0.7711543903702,0.808292543461609,727,NA,"Small","Allsmall",1
0.776826602538324,0.811458283174606,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791451955575306,5989,NA,"Large","Alllarge",1
0.759671118581046,0.818475099263277,200,NA,"Small","Area",1
0.767479404125599,0.805599838873534,200,NA,"Medium","Area",1
0.778299680030584,0.840267491849819,200,NA,"Large","Area",1
0.740235245,0.769221500687175,10000,NA,NA,"All",1
0.7711543903702,0.806641912996233,727,NA,"Small","Allsmall",1
0.776826602538324,0.810929414893484,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791203311026715,5989,NA,"Large","Alllarge",1
0.784986766173939,0.859301750320474,200,NA,"Small","Area",1
0.769303284108452,0.823298956981383,200,NA,"Medium","Area",1
0.668189320569649,0.823802395188047,200,NA,"Large","Area",1
0.740235245,0.769855114517133,10000,NA,NA,"All",1
0.7711543903702,0.807079149315804,727,NA,"Small","Allsmall",1
0.776826602538324,0.811134776126189,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.79135078681194,5989,NA,"Large","Alllarge",1
0.814883334518444,0.802315569683293,200,NA,"Small","Area",1
0.772536993022629,0.911256854370348,200,NA,"Medium","Area",1
0.705127474580118,0.86812231664995,200,NA,"Large","Area",1
0.740235245,0.769934957427152,10000,NA,NA,"All",1
0.7711543903702,0.805685593214263,727,NA,"Small","Allsmall",1
0.776826602538324,0.810588139254715,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791842333583066,5989,NA,"Large","Alllarge",1
0.773411510777359,0.800237698047293,200,NA,"Small","Area",1
0.811161168102144,0.813845775874536,200,NA,"Medium","Area",1
0.788360835153463,0.818051790829222,200,NA,"Large","Area",1
0.740235245,0.769944217284617,10000,NA,NA,"All",1
0.7711543903702,0.808291198057186,727,NA,"Small","Allsmall",1
0.776826602538324,0.810999165468343,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791215191480062,5989,NA,"Large","Alllarge",1
0.782158253495727,0.803655250716584,200,NA,"Small","Area",1
0.750875851816822,0.847929072233985,200,NA,"Medium","Area",1
0.777919982542237,0.82050457663881,200,NA,"Large","Area",1
0.740235245,0.769944587675688,10000,NA,NA,"All",1
0.7711543903702,0.807716772490061,727,NA,"Small","Allsmall",1
0.776826602538324,0.810288456741147,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791667282378595,5989,NA,"Large","Alllarge",1
0.753404747305278,0.774244328664215,200,NA,"Small","Area",1
0.799641755212803,0.861156652417586,200,NA,"Medium","Area",1
0.77069126630785,0.88468508792218,200,NA,"Large","Area",1
0.740235245,0.769408618362134,10000,NA,NA,"All",1
0.7711543903702,0.807434228298101,727,NA,"Small","Allsmall",1
0.776826602538324,0.810862830672201,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791339204852125,5989,NA,"Large","Alllarge",1
0.779754380173295,0.815241275979075,200,NA,"Small","Area",1
0.773896048542041,0.754645788126454,200,NA,"Medium","Area",1
0.736740157972839,0.811789135621114,200,NA,"Large","Area",1
0.740235245,0.769852277778201,10000,NA,NA,"All",1
0.7711543903702,0.80817869564794,727,NA,"Small","Allsmall",1
0.776826602538324,0.810503974040069,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.79134896605973,5989,NA,"Large","Alllarge",1
0.789453599350051,0.745161504273452,200,NA,"Small","Area",1
0.748309419936343,0.777968904459853,200,NA,"Medium","Area",1
0.696294720569967,0.773568037365896,200,NA,"Large","Area",1
0.740235245,0.76967167787232,10000,NA,NA,"All",1
0.7711543903702,0.805833634616997,727,NA,"Small","Allsmall",1
0.776826602538324,0.811178287507279,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.791638192134805,5989,NA,"Large","Alllarge",1
0.774510554785583,0.729992653261299,200,NA,"Small","Area",1
0.826142631359814,0.797774143681152,200,NA,"Medium","Area",1
0.661437337950125,0.844730662170753,200,NA,"Large","Area",1
0.740235245,0.769934891131353,10000,NA,NA,"All",1
0.7711543903702,0.805778961231529,727,NA,"Small","Allsmall",1
0.776826602538324,0.810572983696095,2874,NA,"Medium","Allmedium",1
0.75809230651373,0.79129214714685,5989,NA,"Large","Alllarge",1
0.707612281232842,0.792886172817121,200,NA,"Small","Area",1
0.752065175573072,0.865072003603205,200,NA,"Medium","Area",1
0.772852841370383,0.751959570951452,200,NA,"Large","Area",1
0.899424353,0.935494599315729,10000,NA,NA,"All",2
0.919550179427198,0.959034507560344,764,NA,"Small","Allsmall",2
0.919207983692687,0.953042329736721,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949028214104989,6224,NA,"Large","Alllarge",2
0.901552940847491,0.962517022920369,200,NA,"Small","Area",2
0.894544087895448,0.963208263546704,200,NA,"Medium","Area",2
0.92457877760025,0.965593800124609,200,NA,"Large","Area",2
0.899424353,0.935263696659129,10000,NA,NA,"All",2
0.919550179427198,0.958837174905584,764,NA,"Small","Allsmall",2
0.919207983692687,0.953175018581599,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.9490737562133,6224,NA,"Large","Alllarge",2
0.911300763737643,0.957336033939295,200,NA,"Small","Area",2
0.935654056069137,0.955802452576861,200,NA,"Medium","Area",2
0.886830840391964,0.913248629125786,200,NA,"Large","Area",2
0.899424353,0.935490532232047,10000,NA,NA,"All",2
0.919550179427198,0.958913039471055,764,NA,"Small","Allsmall",2
0.919207983692687,0.953011019884812,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949144053025836,6224,NA,"Large","Alllarge",2
0.917741864425371,0.976168833448565,200,NA,"Small","Area",2
0.911664628387289,0.94247333814146,200,NA,"Medium","Area",2
0.903922372104767,0.973117613540617,200,NA,"Large","Area",2
0.899424353,0.935405374800408,10000,NA,NA,"All",2
0.919550179427198,0.958765350839419,764,NA,"Small","Allsmall",2
0.919207983692687,0.953239377778038,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949049460847916,6224,NA,"Large","Alllarge",2
0.907633064526685,0.981716726680403,200,NA,"Small","Area",2
0.923992055155978,0.924853069757669,200,NA,"Medium","Area",2
0.915392347730247,0.938914922864324,200,NA,"Large","Area",2
0.899424353,0.935548604480511,10000,NA,NA,"All",2
0.919550179427198,0.958390139563707,764,NA,"Small","Allsmall",2
0.919207983692687,0.953364326411019,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948929149182826,6224,NA,"Large","Alllarge",2
0.92271226041479,0.960852279723995,200,NA,"Small","Area",2
0.9305843156161,0.972494237814436,200,NA,"Medium","Area",2
0.920519394368289,0.988188668988176,200,NA,"Large","Area",2
0.899424353,0.935595281364213,10000,NA,NA,"All",2
0.919550179427198,0.958402517598149,764,NA,"Small","Allsmall",2
0.919207983692687,0.952913400770083,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948754951611196,6224,NA,"Large","Alllarge",2
0.925212277741105,0.940931410834212,200,NA,"Small","Area",2
0.944251868323316,0.960635149685057,200,NA,"Medium","Area",2
0.894832254442246,0.955672808983273,200,NA,"Large","Area",2
0.899424353,0.935616569820235,10000,NA,NA,"All",2
0.919550179427198,0.95909683174837,764,NA,"Small","Allsmall",2
0.919207983692687,0.953319141730733,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948944092218041,6224,NA,"Large","Alllarge",2
0.926188090265114,0.924639928053436,200,NA,"Small","Area",2
0.913664403016779,0.926669323878218,200,NA,"Medium","Area",2
0.897502960608379,0.952340840222596,200,NA,"Large","Area",2
0.899424353,0.935355756610804,10000,NA,NA,"All",2
0.919550179427198,0.958615719606196,764,NA,"Small","Allsmall",2
0.919207983692687,0.953167981901104,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.94880657720028,6224,NA,"Large","Alllarge",2
0.941046022357298,0.940443629497355,200,NA,"Small","Area",2
0.908089666085412,0.961375424402737,200,NA,"Medium","Area",2
0.89366038168102,0.987548816985462,200,NA,"Large","Area",2
0.899424353,0.935499783744341,10000,NA,NA,"All",2
0.919550179427198,0.959580606049817,764,NA,"Small","Allsmall",2
0.919207983692687,0.953144189025934,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948947680280007,6224,NA,"Large","Alllarge",2
0.924239825560266,0.951000488805996,200,NA,"Small","Area",2
0.926990104603666,0.961895724128002,200,NA,"Medium","Area",2
0.890130142446843,0.896162346215421,200,NA,"Large","Area",2
0.899424353,0.935648318644134,10000,NA,NA,"All",2
0.919550179427198,0.958935480186201,764,NA,"Small","Allsmall",2
0.919207983692687,0.953409779880285,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948907013152957,6224,NA,"Large","Alllarge",2
0.891596749338736,0.95423448102142,200,NA,"Small","Area",2
0.909508343800045,0.98139543084353,200,NA,"Medium","Area",2
0.936847136585457,0.94212475450034,200,NA,"Large","Area",2
0.899424353,0.935284399685718,10000,NA,NA,"All",2
0.919550179427198,0.958721237381437,764,NA,"Small","Allsmall",2
0.919207983692687,0.953161639988436,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948940182326231,6224,NA,"Large","Alllarge",2
0.932331447363045,0.931446137987123,200,NA,"Small","Area",2
0.924126355628756,0.958531781977451,200,NA,"Medium","Area",2
0.915500353165774,0.941389766846547,200,NA,"Large","Area",2
0.899424353,0.935606939173026,10000,NA,NA,"All",2
0.919550179427198,0.959434747247631,764,NA,"Small","Allsmall",2
0.919207983692687,0.953267431025212,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948675958850424,6224,NA,"Large","Alllarge",2
0.899448484449552,0.95829205340974,200,NA,"Small","Area",2
0.905278621251444,0.983030307291547,200,NA,"Medium","Area",2
0.9003017998552,0.986847232481891,200,NA,"Large","Area",2
0.899424353,0.935587052674866,10000,NA,NA,"All",2
0.919550179427198,0.959538528442147,764,NA,"Small","Allsmall",2
0.919207983692687,0.952768874662614,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949126697221929,6224,NA,"Large","Alllarge",2
0.929509589294115,0.955270476384995,200,NA,"Small","Area",2
0.923839156106419,0.943007515720491,200,NA,"Medium","Area",2
0.908315815639834,0.930277179820771,200,NA,"Large","Area",2
0.899424353,0.935550390346791,10000,NA,NA,"All",2
0.919550179427198,0.958686642465597,764,NA,"Small","Allsmall",2
0.919207983692687,0.95314881986842,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948951742206528,6224,NA,"Large","Alllarge",2
0.902687519542938,0.9518409307201,200,NA,"Small","Area",2
0.91645901183235,0.881805950747742,200,NA,"Medium","Area",2
0.910302011167023,0.901350667034972,200,NA,"Large","Area",2
0.899424353,0.935437683769851,10000,NA,NA,"All",2
0.919550179427198,0.958875108597053,764,NA,"Small","Allsmall",2
0.919207983692687,0.953258923449847,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948934837443536,6224,NA,"Large","Alllarge",2
0.894358938603465,0.962327572703758,200,NA,"Small","Area",2
0.902526406879614,0.978731781895658,200,NA,"Medium","Area",2
0.906704857516267,0.962007253598264,200,NA,"Large","Area",2
0.899424353,0.935672496858797,10000,NA,NA,"All",2
0.919550179427198,0.958973014522212,764,NA,"Small","Allsmall",2
0.919207983692687,0.953050150071763,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948975777820439,6224,NA,"Large","Alllarge",2
0.926598432050313,0.987511372862797,200,NA,"Small","Area",2
0.911730936920455,0.935745022603351,200,NA,"Medium","Area",2
0.913792644818578,0.987939769707092,200,NA,"Large","Area",2
0.899424353,0.935366800442849,10000,NA,NA,"All",2
0.919550179427198,0.958974020884154,764,NA,"Small","Allsmall",2
0.919207983692687,0.953412648908732,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.949068153965417,6224,NA,"Large","Alllarge",2
0.927086719832349,0.945089337303458,200,NA,"Small","Area",2
0.899606261024,0.956762709346993,200,NA,"Medium","Area",2
0.915602641778816,0.937167572952923,200,NA,"Large","Area",2
0.899424353,0.93545873027258,10000,NA,NA,"All",2
0.919550179427198,0.95877483237441,764,NA,"Small","Allsmall",2
0.919207983692687,0.953469698703063,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948968720687753,6224,NA,"Large","Alllarge",2
0.905918248440382,0.973695040666847,200,NA,"Small","Area",2
0.947385382372718,0.961935770076093,200,NA,"Medium","Area",2
0.907511016274008,0.983055665926011,200,NA,"Large","Area",2
0.899424353,0.935466836065672,10000,NA,NA,"All",2
0.919550179427198,0.958963186884775,764,NA,"Small","Allsmall",2
0.919207983692687,0.953271497366724,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948980492397687,6224,NA,"Large","Alllarge",2
0.91421322484645,0.95169541689847,200,NA,"Small","Area",2
0.913273780896931,0.958514450559879,200,NA,"Medium","Area",2
0.868244881251201,0.949119387285829,200,NA,"Large","Area",2
0.899424353,0.935637201029044,10000,NA,NA,"All",2
0.919550179427198,0.958985641875402,764,NA,"Small","Allsmall",2
0.919207983692687,0.953222804741962,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948873863713621,6224,NA,"Large","Alllarge",2
0.897801980945023,0.960308765904197,200,NA,"Small","Area",2
0.935882658500002,0.960998001165108,200,NA,"Medium","Area",2
0.923298770203527,0.961665337129743,200,NA,"Large","Area",2
0.899424353,0.935492932139213,10000,NA,NA,"All",2
0.919550179427198,0.959876440777992,764,NA,"Small","Allsmall",2
0.919207983692687,0.953351626808752,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948801630091324,6224,NA,"Large","Alllarge",2
0.954228599612689,0.962548424574197,200,NA,"Small","Area",2
0.918413443862073,0.950418728423735,200,NA,"Medium","Area",2
0.918206907694619,0.967545704247542,200,NA,"Large","Area",2
0.899424353,0.935430158800819,10000,NA,NA,"All",2
0.919550179427198,0.95857028781582,764,NA,"Small","Allsmall",2
0.919207983692687,0.953533606956424,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948995130274349,6224,NA,"Large","Alllarge",2
0.945841712215481,0.98165345758584,200,NA,"Small","Area",2
0.928168027209874,0.945347546652984,200,NA,"Medium","Area",2
0.908333807648437,0.960364937280732,200,NA,"Large","Area",2
0.899424353,0.935563394626511,10000,NA,NA,"All",2
0.919550179427198,0.958184429969083,764,NA,"Small","Allsmall",2
0.919207983692687,0.952884149012942,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948830379120094,6224,NA,"Large","Alllarge",2
0.923092863916441,0.954179015657072,200,NA,"Small","Area",2
0.899714412994819,0.97399339708971,200,NA,"Medium","Area",2
0.894544909366213,0.982393406580461,200,NA,"Large","Area",2
0.899424353,0.935451041033124,10000,NA,NA,"All",2
0.919550179427198,0.958645385361637,764,NA,"Small","Allsmall",2
0.919207983692687,0.953317659566721,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948893653920322,6224,NA,"Large","Alllarge",2
0.888821794241009,0.94684476008185,200,NA,"Small","Area",2
0.930801725467213,0.944493727682126,200,NA,"Medium","Area",2
0.925296806006592,0.92943820255103,200,NA,"Large","Area",2
0.899424353,0.935545204684677,10000,NA,NA,"All",2
0.919550179427198,0.957960959535708,764,NA,"Small","Allsmall",2
0.919207983692687,0.953561708143265,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.948962960359195,6224,NA,"Large","Alllarge",2
0.930169349525739,0.976007726203016,200,NA,"Small","Area",2
0.925807265445229,0.962319994568481,200,NA,"Medium","Area",2
0.847435654474726,0.952948211011153,200,NA,"Large","Area",2
0.899424353,0.93554838812395,10000,NA,NA,"All",2
0.919550179427198,0.958871282221223,764,NA,"Small","Allsmall",2
0.919207983692687,0.952849143898918,2945,NA,"Medium","Allmedium",2
0.913036216462381,0.94924218772317,6224,NA,"Large","Alllarge",2
0.932039732681014,0.956126837248417,200,NA,"Small","Area",2
0.893057187140468,0.961621363979102,200,NA,"Medium","Area",2
0.912865096358958,0.98849997048564,200,NA,"Large","Area",2
0.899424353,0.935621402249975,10000,NA,NA,"All",2
